name,oracle_id,cmc,type_line,mechanics_count,is_infinite_combo
Seismic Assault,8ad4f2fe-6d98-4279-a331-3817d40ae46d,3.0,Enchantment,1,True
Animate Dead,c0d8fef4-65f4-4769-982d-b397d2b7e977,2.0,Enchantment — Aura,2,True
Skittering Cicada,ac141679-6ada-49a8-b225-d1a20c3838db,3.0,Creature — Insect,3,True
Swords to Plowshares,b1544f21-7e98-461b-aed5-e748b0168c52,1.0,Instant,1,True
Thopter Squadron,f1482ca4-610b-48fe-ac23-4526637bb72a,5.0,Artifact Creature — Thopter,5,True
"Lathliss, Dragon Queen",15fef45d-f1a9-49b2-abaa-fe77bb9d1afd,6.0,Legendary Creature — Dragon,2,True
"Unctus, Grand Metatect",54c18f09-5c5a-46e7-9f66-ff91bc12537c,3.0,Legendary Artifact Creature — Phyrexian Vedalken,2,True
"Valduk, Keeper of the Flame",102b0a65-f2e0-4ef3-a9dc-4a85557b852e,3.0,Legendary Creature — Human Shaman,4,True
Whirler Virtuoso,f82da236-e567-4221-a0bc-439a0c7e2b03,3.0,Creature — Vedalken Artificer,2,True
Ophidian Eye,e83b8830-fa97-4e60-b042-005e552a3ceb,3.0,Enchantment — Aura,3,True
Necromantic Selection,b48a149c-aead-43b2-a99e-c964d6d28aa0,7.0,Sorcery,2,True
Jackdaw Savior,9e31ef54-b2f2-4f3f-9779-151b74470ce4,3.0,Creature — Bird Cleric,1,True
Glen Elendra Archmage,5f3f68b5-8c6a-4181-bb8a-9c73967d198a,4.0,Creature — Faerie Wizard,4,True
Carrion Feeder,a1cc5e37-b09a-4b7f-afd5-77c1c35aa425,1.0,Creature — Zombie,2,True
Knowledge Pool,cb53bd72-dee8-46fa-b0f9-1eee3a99379a,6.0,Artifact,2,True
Sun Titan,b2e950fb-cb7e-40a0-a311-5bbdd0477b29,6.0,Creature — Giant,1,True
Maestros Theater,9464ddf2-4bcb-44f6-b945-89a132544de6,0.0,Land,2,True
Sylvan Caryatid,13d4c46b-c2d6-44cc-a252-4a991d471854,2.0,Creature — Plant,2,True
Consuming Aberration,9b55fb72-237d-4935-b645-8ebc6eb4140e,5.0,Creature — Horror,2,True
Remand,d71cd08e-3e84-41ff-b9db-9e343c0af6b4,2.0,Instant,1,True
Sage of the Maze,d82618e7-494a-46d0-a19e-9cc647f96cfe,3.0,Creature — Elf Wizard,4,True
Jet Medallion,bccb06f1-8839-4104-9ffa-c79a817f8378,2.0,Artifact,1,True
Nevinyrral's Disk,96230edf-568a-47dd-b877-9d92aa58fac8,4.0,Artifact,1,True
Pestilence,dafe63ef-f3d6-45e7-877a-573da92ba85e,4.0,Enchantment,1,True
Leyline of Abundance,1197a595-3afc-4f18-b868-bbb096771922,4.0,Enchantment,2,True
Consecrated Sphinx,311a449d-dc74-46e6-9a47-6a597931f736,6.0,Creature — Sphinx,1,True
Krark-Clan Ironworks,68e1f7e0-a9b3-437f-8086-0c0cb85f2880,4.0,Artifact,1,True
Felidar Retreat,16629f59-bae8-4c19-bf50-443eb0ed6856,4.0,Enchantment,4,True
Rosie Cotton of South Lane,168d5711-4459-440f-8de4-aabffd47c44d,3.0,Legendary Creature — Halfling Peasant,4,True
Blur Sliver,e0f05979-daba-43eb-b356-24284e7ca99c,3.0,Creature — Sliver,1,True
Out of Time,8491de1e-dc37-4a89-b4f7-56a2c668f0fc,3.0,Enchantment,4,True
Den Protector,59324efc-65b7-4b31-89c5-17aed5c7eeb1,2.0,Creature — Human Warrior,3,True
High Market,86fb3749-37d6-48a6-8524-71e996850307,0.0,Land,1,True
Falkenrath Noble,3739b179-bc81-4737-8376-66a57e16b942,4.0,Creature — Vampire Noble,1,True
Electroduplicate,112f2b3f-32e7-40b1-b80e-0b99184a840c,3.0,Sorcery,6,True
Magistrate's Scepter,487485a6-cf79-48c0-bea9-0ec6b3ee253c,3.0,Artifact,1,True
Mogg Fanatic,7efd5d62-6da2-428a-98e3-5b842f668656,1.0,Creature — Goblin,1,True
Ashnod the Uncaring,dcd5ab1b-adc5-486e-a1e0-636af6ee9470,5.0,Legendary Creature — Human Artificer,2,True
"Anax, Hardened in the Forge",e23cd06d-1360-4e5d-aecc-adf902bede69,3.0,Legendary Enchantment Creature — Demigod,1,True
Avatar of Woe,2da5aa33-3794-4f83-936c-9d8640833d86,8.0,Creature — Avatar,3,True
Metalwork Colossus,64ffe529-ba53-48ec-8af1-b046fbd1f0cc,11.0,Artifact Creature — Construct,2,True
Increasing Vengeance,a5ca7bd9-0964-405f-adb9-7c27153595e6,2.0,Instant,3,True
"Teferi, Mage of Zhalfir",2b6cbd55-5adc-4a34-ac45-8531705a7ee1,5.0,Legendary Creature — Human Wizard,2,True
Maze of Ith,38a12bd7-4394-44a8-91a0-6a4ff7fa4f71,0.0,Land,1,True
"Toggo, Goblin Weaponsmith",d334717a-f3a8-4ffa-bdc9-44ae7bdcc772,3.0,Legendary Creature — Goblin Artificer,5,True
Viscera Seer,f82a4e85-526d-4456-b700-7760043a31be,1.0,Creature — Vampire Wizard,2,True
"Teferi, Master of Time",e802fb53-7cf5-46bc-8a0b-f99cf5c20f74,4.0,Legendary Planeswalker — Teferi,3,True
"Adrix and Nev, Twincasters",12a6cad9-eb42-43bd-9e68-aaf862cd83db,4.0,Legendary Creature — Merfolk Wizard,2,True
Phage the Untouchable,09d01406-b529-4c3b-900e-d8c889a4c400,7.0,Legendary Creature — Avatar Minion,2,True
Akroma's Memorial,967e8b3f-8266-4d9a-a38b-d0e10184e1e4,7.0,Legendary Artifact,6,True
Expropriate,a69265b2-0e37-4d86-866e-e4a923233b4d,9.0,Sorcery,3,True
Dracogenesis,9b06f2bf-146d-4b30-b467-e16f1a942253,8.0,Enchantment,1,True
Torch Courier,34e2d6eb-aad4-4776-872e-cebab3938aa0,1.0,Creature — Goblin,2,True
"Avacyn, Angel of Hope",216cb26e-8da9-478b-bfbc-8030f7adee72,8.0,Legendary Creature — Angel,3,True
Ajani's Pridemate,95e94dea-5ac0-4d6f-adec-ca147aee861f,2.0,Creature — Cat Soldier,1,True
Loyal Apprentice,7f268b15-ac92-4e98-821b-78d15d9285d9,2.0,Creature — Human Artificer,4,True
Lich,5b7515f2-7a5a-4e2a-9784-6cbacd768172,4.0,Enchantment,1,True
"Torgaar, Famine Incarnate",4229140f-fa5b-4727-a16a-cbbd756d979e,8.0,Legendary Creature — Avatar,2,True
Boros Charm,2679d0dd-ba30-4a1c-b6a0-b3ac6c790496,2.0,Instant,3,True
"Jan Jansen, Chaos Crafter",cb491d8a-2e9f-46fe-9590-44c3b4a25f1b,3.0,Legendary Creature — Gnome Artificer,4,True
Shao Jun,126aab4d-df6e-4840-8cdc-49e890b1557f,3.0,Legendary Creature — Human Assassin,3,True
Basalt Monolith,6b8cf2a0-b045-4d91-9d91-c602d40c6237,3.0,Artifact,1,True
Bloodletter of Aclazotz,469956a2-7cd4-4695-b8f4-c841526f160d,4.0,Creature — Vampire Demon,1,True
Opposition,bf0b252d-1295-44e4-bac3-113b5732a2a9,4.0,Enchantment,1,True
Rising of the Day,434a20f8-3f87-4004-9155-0f196fc2257e,3.0,Enchantment,1,True
Warehouse Tabby,a7736614-cdd3-43bd-ab3e-461e3e24ed40,1.0,Creature — Cat,2,True
"Jace, Wielder of Mysteries",5277a68e-1ceb-4b40-8e10-3d0564f5d7be,4.0,Legendary Planeswalker — Jace,1,True
Field of Ruin,f825c98f-a327-440b-8c0d-ebe02e23bfb7,0.0,Land,2,True
Dictate of Karametra,01cb56d7-f859-46fd-b6c9-40d2c4965b69,5.0,Enchantment,1,True
Pestilence,dafe63ef-f3d6-45e7-877a-573da92ba85e,4.0,Enchantment,1,True
Cemetery Reaper,70fa209f-5e79-44de-81ce-1d8d0d8c1006,3.0,Creature — Zombie,2,True
"Kenrith, the Returned King",d209b948-9afb-4fd1-a961-72c87282878c,5.0,Legendary Creature — Human Noble,3,True
Squirrel Nest,2d584333-b25e-4291-a2c9-80c6d9f8732a,3.0,Enchantment — Aura,2,True
Temple of the False God,cfdd5dc6-593e-495a-8cfe-3a56b3c4c7df,0.0,Land,1,True
"Kambal, Profiteering Mayor",619e0686-e88c-4238-8364-75395e733533,3.0,Legendary Creature — Human Advisor,1,True
"Okaun, Eye of Chaos",7dec219b-96d1-4d4c-b3ac-15eda9d2ccc6,5.0,Legendary Creature — Cyclops Berserker,4,True
Eldrazi Monument,c7ee1b21-d02e-49ef-95d6-d6dbf2f886ae,5.0,Artifact,3,True
Garth One-Eye,d8c4312e-03ae-43f3-b92c-4adb6875534c,5.0,Legendary Creature — Human Wizard,2,True
Zur the Enchanter,d7950018-d744-48a8-81aa-0d8384703f48,4.0,Legendary Creature — Human Wizard,2,True
Fighter Class,8a280ba8-6b7b-46dd-9c2b-6d0027cfff30,2.0,Enchantment — Class,4,True
Fertilid,21f1c6d7-8289-44b2-b88f-c09e202be200,3.0,Creature — Elemental,1,True
Dragonback Assault,413fb2db-f1a1-4d22-ac37-a52821d35ca2,6.0,Enchantment,3,True
Sun Titan,b2e950fb-cb7e-40a0-a311-5bbdd0477b29,6.0,Creature — Giant,1,True
"Jegantha, the Wellspring",f0587c55-06c1-4930-a62e-668f37464ce9,5.0,Legendary Creature — Elemental Elk,1,True
Simulacrum Synthesizer,eb7a1f21-a66d-415b-8520-710b44890bb6,3.0,Artifact,2,True
Ephemerate,0fd57894-b917-41c8-a394-360d1d31b236,1.0,Instant,3,True
Bloodchief Ascension,d5ea905b-4bb6-48d0-9082-c472703db550,1.0,Enchantment,1,True
Maskwood Nexus,9b2cdbed-c733-409b-b0e4-2c8960c25111,4.0,Artifact,2,True
Island Sanctuary,7d1769d0-d942-45b3-a31c-2bbe45e68661,2.0,Enchantment,2,True
Golgari Thug,a426a258-fd8b-489c-8642-9868ee47de85,2.0,Creature — Human Warrior,2,True
Shadow of the Second Sun,2ee9d018-02c7-43e7-ba2e-95e36d8ac0e8,6.0,Enchantment — Aura,2,True
The One Ring,3aa83ed2-f48b-4ce6-a614-2c54ddf50538,4.0,Legendary Artifact,4,True
"Zada, Hedron Grinder",9f7d5e1c-bf5b-4ab9-bd6e-2627b4d22b36,4.0,Legendary Creature — Goblin Ally,1,True
Aether Channeler,fb220f46-f8b8-4804-baa4-e7d50b4871f7,3.0,Creature — Human Wizard,2,True
The Earth Crystal,5e7ef7fe-968b-4ada-9fe4-6fda0541aafc,4.0,Legendary Artifact,1,True
Spike Feeder,5b147eab-39dd-4c2a-8f59-d778037788aa,3.0,Creature — Spike,1,True
Thought Lash,81fe7c5e-503e-488c-b06c-1615ed38e5a3,4.0,Enchantment,4,True
Professional Face-Breaker,04152e7a-969c-4858-841b-0a569a9fc1bf,3.0,Creature — Human Warrior,6,True
Restoration Angel,dfbd3afc-9905-4cff-a4f4-df08a4d0a7fa,4.0,Creature — Angel,3,True
Maelstrom Wanderer,ad9b7fbc-61c8-43ee-a65c-99206fd1e4df,8.0,Legendary Creature — Elemental,4,True
Lord of the Forsaken,3a25d1e2-63d8-4a93-b0ce-f9307736b3f9,6.0,Creature — Demon,5,True
"Mimeoplasm, Revered One",2b8c2882-dbca-466a-a0af-dd1d65edfe7c,3.0,Legendary Creature — Ooze,1,True
Altar of Dementia,d64e9152-ef24-4394-aeb0-9c3befc56549,2.0,Artifact,2,True
Wurmcoil Engine,d1a60f44-7696-49ee-91fb-cab5b3102962,6.0,Artifact Creature — Phyrexian Wurm,3,True
Baral's Expertise,a1cdcb8c-1e12-4d39-aa4a-db678a80df9c,5.0,Sorcery,1,True
"Muldrotha, the Gravetide",e4625704-1d52-44e4-804f-2f45644d76ac,6.0,Legendary Creature — Elemental Avatar,2,True
Shallow Grave,9843d8a6-bcbf-40c2-8c41-316e97db9c62,2.0,Instant,2,True
Chrome Mox,ec3d4466-547c-4e02-b1b5-a156ec4637e9,0.0,Artifact,2,True
Fertile Ground,cf14d4e5-5965-45ad-97f7-26facf2884b5,2.0,Enchantment — Aura,1,True
"Teysa, Orzhov Scion",8191342b-b25e-4c4d-8f69-aee662148ff4,3.0,Legendary Creature — Human Advisor,4,True
Unbreakable Formation,97435e03-2fff-4fe0-8fa9-69ab0a046a33,3.0,Instant,5,True
Command Beacon,7e8c2a18-e404-40ff-a9e0-ec3eeb6d576e,0.0,Land,1,True
Ashnod's Altar,4d18bcba-a346-445e-a182-6cc30b7e066d,3.0,Artifact,1,True
On Wings of Gold,3b6f608d-f27d-44cd-b0a1-0e1e1aa1c98a,4.0,Enchantment,2,True
Bloodspore Thrinax,1f4743ed-4e91-4344-9409-c8ede5c4804d,4.0,Creature — Lizard,2,True
Void Mirror,08aaafc7-5fc0-4c28-a361-2a22536ec080,2.0,Artifact,2,True
Light of Promise,64c54c9f-0550-41e2-a44a-5892a199f670,3.0,Enchantment — Aura,1,True
Liliana Vess,a6c05941-2cfb-4dac-a7c0-ab808187eb7c,5.0,Legendary Planeswalker — Liliana,1,True
"Rin and Seri, Inseparable",28c46eb7-bdfc-44b9-b7e9-b073260851f0,4.0,Legendary Creature — Dog Cat,2,True
"Aesi, Tyrant of Gyre Strait",6511f317-bd38-46d0-b800-7125a3f420da,6.0,Legendary Creature — Serpent,2,True
"Nemata, Grove Guardian",5ce58279-7f1e-4ef7-a352-ecbaee31b6ff,6.0,Legendary Creature — Treefolk,2,True
Sakura-Tribe Elder,e3afc704-220f-498f-9eaa-0821b17dc24c,2.0,Creature — Snake Shaman,2,True
Darksteel Citadel,8dc067bf-f78f-4ac4-b6e7-b305c42cf0bc,0.0,Artifact Land,1,True
Amulet of Vigor,dba16032-66c1-4ccb-9d65-d41ac550d182,1.0,Artifact,1,True
Dictate of Kruphix,be74a4c1-d569-4203-b28a-3e2ac6a82990,3.0,Enchantment,2,True
Fires of Yavimaya,e23d6f3b-0e18-423b-943b-15db7837255b,3.0,Enchantment,2,True
"Veyran, Voice of Duality",d57a6b19-bd06-4b07-8ee1-0b45612ba9e4,3.0,Legendary Creature — Efreet Wizard,2,True
Defiler of Vigor,0a1dc797-7531-4494-afe6-add6ac3f74c0,5.0,Creature — Phyrexian Wurm,3,True
"Ayara, First of Locthwain",388168b3-ec68-4af2-b88c-6a5ec88c15f6,3.0,Legendary Creature — Elf Noble,1,True
Stonecloaker,b2d597f4-162f-4adc-9dc9-6d44815b7a68,3.0,Creature — Gargoyle,3,True
Diabolic Tutor,14589b6b-1814-46f9-a364-83cc15dacac2,4.0,Sorcery,1,True
"Emry, Lurker of the Loch",da3e7d3d-2ca0-40c3-9602-fca37c92f507,3.0,Legendary Creature — Merfolk Wizard,3,True
"Vorinclex, Voice of Hunger",dbf0ad03-ab31-49d2-89b1-05b45948a61f,8.0,Legendary Creature — Phyrexian Praetor,3,True
Entomb,299fc083-0834-4064-8344-f895aff68867,1.0,Instant,1,True
Araumi of the Dead Tide,1a62ba93-153c-4bed-9f6a-ff914df360c1,3.0,Legendary Creature — Merfolk Wizard,6,True
"Sheoldred, the Apocalypse",34f34409-326d-4994-a0ea-1a69aa278f03,4.0,Legendary Creature — Phyrexian Praetor,1,True
Lord of the Accursed,3f372107-6c52-4f1f-8bf0-7b3fa21b2cae,3.0,Creature — Zombie,1,True
"Cayth, Famed Mechanist",d18a014e-16a0-4641-9546-ff3729437eed,4.0,Legendary Creature — Dwarf Artificer,5,True
"Vilis, Broker of Blood",7c209753-121b-4859-944b-4e33f885e777,8.0,Legendary Creature — Demon,1,True
Gift of Paradise,43a86d36-9653-4498-a533-8b30b919cdbf,3.0,Enchantment — Aura,1,True
Galadriel of Lothlórien,8d3c9646-2b6b-4315-939d-5a920efc0a60,3.0,Legendary Creature — Elf Noble,2,True
Gemrazer,3dfb0c0a-b68f-43b9-8475-28d0192fc4ed,4.0,Creature — Beast,5,True
Agatha of the Vile Cauldron,f398d222-f8e7-4983-9a77-267adef7f551,2.0,Legendary Creature — Human Warlock,3,True
Changeling Hero,fc893d4a-debd-4df0-ae83-d3ebd2f0fefe,5.0,Creature — Shapeshifter,5,True
Open the Graves,28778958-a1f9-4fea-b551-c193d1257f18,5.0,Enchantment,1,True
Psychic Frog,e157ad1e-be35-47f3-92db-01799f8fb6a5,2.0,Creature — Frog,4,True
Twisted Sewer-Witch,99c9920a-f84b-4626-9fe5-d94cc62cd277,5.0,Creature — Human Warlock,2,True
Mana Vault,736892cb-a34b-4bb9-b56c-e26e3db207a2,1.0,Artifact,1,True
Vitalize,cd3226c6-bd47-4246-8ab3-01316c5d1809,1.0,Instant,1,True
Herald's Horn,c02c5547-b9c9-4b2d-9d12-e87bfba8f2d2,3.0,Artifact,2,True
Case of the Ransacked Lab,f85eea8f-5887-4921-a943-d15e0ad1e028,3.0,Enchantment — Case,2,True
Temple of the False God,cfdd5dc6-593e-495a-8cfe-3a56b3c4c7df,0.0,Land,1,True
"Avacyn, Angel of Hope",216cb26e-8da9-478b-bfbc-8030f7adee72,8.0,Legendary Creature — Angel,3,True
Forgotten Cave,394c6de5-7957-4a0b-a6b9-ee0c707cd022,0.0,Land,2,True
"Niv-Mizzet, Parun",33666a98-812f-4892-9f8d-33e0cbecc340,6.0,Legendary Creature — Dragon Wizard,1,True
Field of Ruin,f825c98f-a327-440b-8c0d-ebe02e23bfb7,0.0,Land,2,True
Yavimaya Elder,7fd4c452-07f2-492c-9c78-d1c6362d9eec,3.0,Creature — Human Druid,3,True
Captain's Hook,25143290-2dd5-4def-a857-a1db6d3ed2eb,3.0,Artifact — Equipment,3,True
"Vhal, Candlekeep Researcher",7253e7d1-b1df-4637-bf64-850be7fa5188,4.0,Legendary Creature — Human Wizard,3,True
"Prosper, Tome-Bound",1e9b0fd6-5aae-401a-8df5-d94ce6442696,4.0,Legendary Creature — Tiefling Warlock,5,True
Life from the Loam,ac8fba34-512c-4f24-999a-ab72f1ce4acb,2.0,Sorcery,2,True
Gorgon's Head,190cdc23-fa05-475f-b853-471ca0f21b71,1.0,Artifact — Equipment,2,True
Vigor,70787d8b-0a40-43ea-837a-9617dc13e7e5,6.0,Creature — Elemental Incarnation,3,True
Grab the Reins,3ceda405-8175-416a-beda-9a95f5acc60c,4.0,Instant,3,True
Kor Skyfisher,054a0193-861e-4644-ab0a-8aa33407abc8,2.0,Creature — Kor Soldier,1,True
Leyline Tyrant,f92aaa00-6ece-4033-b3df-b2fc2c4718d9,4.0,Creature — Dragon,1,True
One with the Kami,006f4a62-8590-4ca0-9f51-3aea26cd1a54,4.0,Enchantment — Aura,3,True
Gemrazer,3dfb0c0a-b68f-43b9-8475-28d0192fc4ed,4.0,Creature — Beast,5,True
"Grimgrin, Corpse-Born",a2aa2c8f-7058-4020-9881-663b104ea051,5.0,Legendary Creature — Zombie Warrior,4,True
The Third Doctor,2a73db99-5e31-49a8-91e7-b28b3434585d,4.0,Legendary Creature — Time Lord Doctor,4,True
Diabolic Tutor,14589b6b-1814-46f9-a364-83cc15dacac2,4.0,Sorcery,1,True
"Atraxa, Praetors' Voice",7e6b9b59-cd68-4e3c-827b-38833c92d6eb,4.0,Legendary Creature — Phyrexian Angel Horror,6,True
"Liliana, Dreadhorde General",5e958212-6a5b-4288-8d31-f1572619d7dc,6.0,Legendary Planeswalker — Liliana,1,True
Go-Shintai of Life's Origin,6dbcd542-ddb0-434e-b8ee-3e31e1a8b051,4.0,Legendary Enchantment Creature — Shrine,1,True
Thallid Shell-Dweller,481e3a30-fbe9-4ed3-a982-8a73f0dca33b,2.0,Creature — Fungus,3,True
Reflections of Littjara,c3fdfb94-2d10-4743-864c-a59fdd57d8b7,5.0,Enchantment,1,True
Traumatize,e2ea7d01-6564-4a7f-b935-49a5e3978dac,5.0,Sorcery,1,True
"Kiki-Jiki, Mirror Breaker",a34b7416-cfe3-4a1e-a8c1-a3056b747519,5.0,Legendary Creature — Goblin Shaman,3,True
Maddening Cacophony,e0f0f290-c83f-4d97-9f5d-786c7136b0d1,2.0,Sorcery,2,True
Sundial of the Infinite,79d46e09-2548-440f-9c02-3c3dc39a0cd1,2.0,Artifact,3,True
Blighted Woodland,02679a2e-303d-412f-87d8-0a37a8ca259c,0.0,Land,2,True
Yavimaya Elder,7fd4c452-07f2-492c-9c78-d1c6362d9eec,3.0,Creature — Human Druid,3,True
Leyline of Anticipation,9dc65ffe-17fc-4280-b4bd-78073ac7e12b,4.0,Enchantment,2,True
Nissa of Shadowed Boughs,15e3e226-0dd1-4c9b-a7ec-af67509cbfc5,4.0,Legendary Planeswalker — Nissa,5,True
Pariah's Shield,f2103ab8-a183-4db8-98dd-4146217b5125,5.0,Artifact — Equipment,1,True
Skullclamp,65986c1b-8e51-4604-b685-d82fa7d1263a,1.0,Artifact — Equipment,1,True
The Scarab God,c75e55f2-fd6c-4816-9d96-21eeb8369aff,5.0,Legendary Creature — God,3,True
Realmwalker,b81eaa2f-0554-41c6-bdf6-d1cb73b8f56f,3.0,Creature — Shapeshifter,2,True
Swords to Plowshares,b1544f21-7e98-461b-aed5-e748b0168c52,1.0,Instant,1,True
Dragon's Rage Channeler,0c016ccc-a341-4b76-87ba-69c639d2746d,1.0,Creature — Human Shaman,4,True
"Venser, Corpse Puppet",17c934a7-3480-4309-a217-ca2550538ae7,2.0,Legendary Creature — Phyrexian Zombie Wizard,5,True
Opposition Agent,1f438b8f-fe23-4f3b-ab2e-f6c33676c462,3.0,Creature — Human Rogue,4,True
"Chainer, Nightmare Adept",14f6fcb0-bed4-4a38-b7df-1e438d81bedb,4.0,Legendary Creature — Human Minion,4,True
Fiend Hunter,cb9d557a-fc06-428c-8be6-7d28add33028,3.0,Creature — Human Cleric,1,True
Scapeshift,c235015e-a7a9-4f8d-bf4a-cf68b3847f83,4.0,Sorcery,2,True
"Gyruda, Doom of Depths",25eaa977-ca85-4f8d-8be5-9297a3edb14f,6.0,Legendary Creature — Demon Kraken,2,True
Squandered Resources,620d0572-6d22-43e2-83a9-000e605c8a2b,2.0,Enchantment,1,True
Leyline of Anticipation,9dc65ffe-17fc-4280-b4bd-78073ac7e12b,4.0,Enchantment,2,True
Slagstone Refinery,a23c4378-9242-46a0-9f62-ca91f0baa428,4.0,Artifact,3,True
Charming Scoundrel,9eec304d-ffcb-4287-b877-280ac1e4f496,2.0,Creature — Human Rogue,5,True
Dread Return,352b64d2-2ae5-44ee-a64f-94932ef545d3,4.0,Sorcery,4,True
Aether Channeler,fb220f46-f8b8-4804-baa4-e7d50b4871f7,3.0,Creature — Human Wizard,2,True
Tiamat,f00e4df1-13fb-4514-8abb-92954068689a,7.0,Legendary Creature — Dragon God,4,True
Wild Growth,706ae742-1807-44b7-a4fa-f2e26f61519a,1.0,Enchantment — Aura,1,True
Furnace of Rath,68715465-6cf9-4006-87e9-31f227fe9ed3,4.0,Enchantment,1,True
"Adric, Mathematical Genius",af566158-23b2-4f91-8d59-a58342a9f576,2.0,Legendary Creature — Human Artificer,4,True
Assault Suit,c3b6e114-7bc8-4890-97d9-edbeea1f425f,4.0,Artifact — Equipment,3,True
High Market,86fb3749-37d6-48a6-8524-71e996850307,0.0,Land,1,True
"Chainer, Nightmare Adept",14f6fcb0-bed4-4a38-b7df-1e438d81bedb,4.0,Legendary Creature — Human Minion,4,True
Oath of Gideon,ea168acc-22a1-4ba5-affd-fb813b93535a,3.0,Legendary Enchantment,2,True
"Liliana, Untouched by Death",4f66489c-5a19-40ad-9126-461fa8231f1b,4.0,Legendary Planeswalker — Liliana,2,True
Famished Paladin,f80df9c4-f682-4a70-81fe-03c7c5c256e1,2.0,Creature — Vampire Knight,1,True
Urza's Incubator,b380c04b-0bce-4328-8f0a-1425e48bee72,3.0,Artifact,1,True
Birds of Paradise,d3a0b660-358c-41bd-9cd2-41fbf3491b1a,1.0,Creature — Bird,1,True
Arbor Elf,4567a528-75f0-4ea6-b927-3a500caf76ac,1.0,Creature — Elf Druid,1,True
Myr Battlesphere,c53ba31a-ba27-4e17-9a92-311acb1cab29,7.0,Artifact Creature — Myr Construct,2,True
Lucius the Eternal,fa726aac-f4ae-4e34-ac08-36c1f50215f3,5.0,Legendary Creature — Astartes Warrior,2,True
Vampiric Tutor,ededbdae-d9dc-4206-9335-d7158f2d7700,1.0,Instant,1,True
Unbreakable Formation,97435e03-2fff-4fe0-8fa9-69ab0a046a33,3.0,Instant,5,True
Mirrodin Besieged,674e2683-31c0-4fee-95fb-98b1201e41e7,3.0,Enchantment,3,True
Nest of Scarabs,1f21cf59-6390-44b4-ab2e-ef290dfd8c85,3.0,Enchantment,1,True
Commander's Sphere,0b67c4e2-f88b-4e01-85a1-9d5f5b8db13b,3.0,Artifact,1,True
The Reality Chip,751f22bc-bcea-4213-a37b-b5f72448a4c4,2.0,Legendary Artifact Creature — Equipment Jellyfish,4,True
Sun-Crowned Hunters,9e6e6458-9e0e-404c-af07-225c4665eaec,6.0,Creature — Dinosaur,1,True
Thopter Spy Network,49be65fd-3755-410d-b0dc-2e5861ea2552,4.0,Enchantment,2,True
Mana Reflection,a3a8a044-283d-443e-bc40-c2f826d70c22,6.0,Enchantment,1,True
Cavern Harpy,81c40bd8-b989-41e8-9527-eae8fb87311d,2.0,Creature — Harpy Beast,1,True
Ant Queen,50de88d4-0beb-45e5-9664-d4f0e280e652,5.0,Creature — Insect,1,True
"Drivnod, Carnage Dominus",51780f71-bf60-4208-94ea-76fa84790fb6,5.0,Legendary Creature — Phyrexian Horror,3,True
"Ulamog, the Infinite Gyre",b817bc56-9b4d-4c50-bafa-3c652b99578f,11.0,Legendary Creature — Eldrazi,4,True
Bloodthirsty Blade,b2747459-05ec-42a6-81be-e97e182bc778,2.0,Artifact — Equipment,3,True
Endling,4da3e510-e495-4077-997f-8efc04f01892,4.0,Creature — Zombie Shapeshifter,4,True
Silence,8aed54cb-d1bb-45ad-adbe-38e55d84ff31,1.0,Instant,1,True
Vizier of Tumbling Sands,699fc7cf-1ad3-4c32-b3e4-49f9a2da4b26,3.0,Creature — Human Cleric,3,True
Pestilence,dafe63ef-f3d6-45e7-877a-573da92ba85e,4.0,Enchantment,1,True
The Great Henge,78427103-9543-41fb-b6d4-72963fe87275,9.0,Legendary Artifact,2,True
Wrathful Red Dragon,17c2a962-994a-49f1-8c4e-ebcc43c3c92a,5.0,Creature — Dragon,1,True
"Purphoros, God of the Forge",4fdbbec2-e921-4b63-958d-f9ba1e417197,4.0,Legendary Enchantment Creature — God,1,True
Viral Drake,3b1647d1-9aec-454f-a215-e28633cb7a2d,4.0,Creature — Phyrexian Drake,4,True
Eater of the Dead,3c414ace-fd04-4fac-9379-24f5910f20e4,5.0,Creature — Horror,2,True
Starfield Vocalist,4add809e-9caa-45ae-bb0d-4760a360b8e2,4.0,Creature — Human Bard,3,True
Obscuring Aether,70bfb805-2009-44c8-b5bd-2ca281637566,1.0,Enchantment,1,True
Arcbound Ravager,62e7e7b1-9887-4d15-b0e5-a8ddc711bd88,2.0,Artifact Creature — Beast,3,True
Runaway Steam-Kin,eb414a8f-566f-4635-80a1-77b2e18ac8dc,2.0,Creature — Elemental,2,True
Birds of Paradise,d3a0b660-358c-41bd-9cd2-41fbf3491b1a,1.0,Creature — Bird,1,True
Champion of Lambholt,c549b0fd-1e08-4873-952e-a14dc45a0fd2,3.0,Creature — Human Warrior,1,True
Swords to Plowshares,b1544f21-7e98-461b-aed5-e748b0168c52,1.0,Instant,1,True
Blood Pet,e05c6c80-a91a-45e0-b991-0014fd5a6472,1.0,Creature — Thrull,1,True
"Grumgully, the Generous",fa4afcf7-9cf7-4f67-95b9-1f7fe66bf332,3.0,Legendary Creature — Goblin Shaman,1,True
Champion of Lambholt,c549b0fd-1e08-4873-952e-a14dc45a0fd2,3.0,Creature — Human Warrior,1,True
Sun Titan,b2e950fb-cb7e-40a0-a311-5bbdd0477b29,6.0,Creature — Giant,1,True
Jade Mage,6daf3c59-7636-4d44-872b-67722b4868cb,2.0,Creature — Human Shaman,1,True
