oracle_id,card_name,mechanics_count,mechanics,categories,sources
3e792338-4a21-4a06-ad94-39931118e06c,Ghitu Fire-Eater,1,Sacrifice,keyword_action,oracle_text
71c714a2-baa9-4082-bc8e-ceadbea231e0,Riverchurn Monument,3,"Exhaust, Mill, Activate","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
77b832a8-a3af-44fe-bc67-72510d292667,"Gev, Scaled Scorch",3,"Ward, Counter, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
c8de43a3-ebd3-4000-b343-a6ffed11d34d,Ignoble Hierarch,1,Exalted,keyword_ability,scryfall_keywords
c5edfaae-3ecd-41ad-970f-8cecb09bf1e4,Sivvi's Ruse,1,Cast,keyword_action,oracle_text
6288c0cb-cf32-4ae9-abf0-104ec71654fa,"Moraug, Fury of Akoum",2,"Landfall, Untap","ability_word, keyword_action","oracle_text, scryfall_keywords"
d0901053-6de0-46d0-9ee3-8d40510236c1,Sword of Feast and Famine,3,"Equip, Untap, Protection","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
55765934-07be-4f03-a2e8-8292c0b601ae,Fatestitcher,5,"Unearth, Haste, Untap, Tap, Exile","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
025f8db8-11d1-4c59-8e1f-004c9c843fd8,Spearbreaker Behemoth,1,Indestructible,keyword_ability,scryfall_keywords
3e1b32a9-27a4-4550-a644-ebe254e1f512,Clockspinning,3,"Buyback, Counter, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
bedf1dd5-b133-455b-bc3d-c7b1f469d91f,Imperial Subduer,1,Tap,keyword_action,oracle_text
6b974499-bf1c-4e5b-a72c-c72220f4e591,"Sméagol, Helpful Guide",1,Reveal,keyword_action,oracle_text
6ae3c3a2-bd17-4fea-ae27-9d2d1eaf8cc0,Acid Rain,1,Destroy,keyword_action,oracle_text
d870a93a-8399-4004-9b45-2b49b001f165,Luck Bobblehead,2,"Treasure, Create",keyword_action,"oracle_text, scryfall_keywords"
d00329c2-e65c-4774-83cd-d68e1d1a6e31,Invigorating Boon,1,Counter,keyword_action,oracle_text
fea32d4e-ceef-4954-a84d-e7e2509e4a13,Firja's Retribution,8,"Flying, Create, Destroy, Double strike, Sacrifice, Vigilance, Double, Counter","keyword_ability, keyword_action",oracle_text
a1bee68d-135b-4e30-8830-48a3315d13a9,"Rix Maadi, Dungeon Palace",1,Activate,keyword_action,oracle_text
867ee3e7-88df-4e4b-b199-f441a8460573,Labyrinth Guardian,4,"Embalm, Create, Sacrifice, Exile","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
63788566-e25a-44bb-bb55-197e1b93b3e8,Trading Post,3,"Create, Discard, Sacrifice",keyword_action,oracle_text
fa6e2a47-a8cb-4224-ae3e-f61c90477285,Tragic Slip,1,Morbid,ability_word,scryfall_keywords
5f5e0b10-c8cf-450c-bfd3-bcb0528ec330,Pacifism,1,Enchant,keyword_ability,scryfall_keywords
161ebbc8-b8f9-4ac4-80f3-e290070a1e30,Grimclaw Bats,1,Flying,keyword_ability,scryfall_keywords
073169f2-da3a-4a93-8c01-b3fd8558d225,Interplanar Beacon,1,Cast,keyword_action,oracle_text
58917163-584d-4c74-8243-f56c5d4b49e7,Subterranean Spirit,2,"Protection, Flying",keyword_ability,"oracle_text, scryfall_keywords"
283bfc53-afd3-4d21-b7d5-5baba4232422,Disa the Restless,1,Create,keyword_action,oracle_text
cd0d7141-46d2-4aa3-bc77-6b3b4513803e,Control Magic,1,Enchant,keyword_ability,scryfall_keywords
01d4c859-8b15-4567-a2c4-70a30c709999,Cryptwailing,2,"Activate, Exile",keyword_action,oracle_text
3d5b6151-d985-423b-8ade-f00958bbd3f6,Armed and Armored,1,Attach,keyword_action,oracle_text
76347258-71d5-4874-adde-ff7aa932b808,Disrupt,1,Counter,keyword_action,oracle_text
a75445d3-1303-4bb5-89ad-26ea93fecd48,Evolving Wilds,2,"Sacrifice, Shuffle",keyword_action,oracle_text
9e1fe5ec-1669-4587-8e42-b189fd6d39e0,Sadistic Skymarcher,4,"Flying, Lifelink, Reveal, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
26445dc7-8363-4205-aee8-1cafeb4ba4c0,"Omnath, Locus of All",1,Reveal,keyword_action,oracle_text
8d57dadb-c689-4691-b331-aba15daf46ff,"Delina, Wild Mage",2,"Create, Exile",keyword_action,oracle_text
e350c2d5-0ca2-4b9c-b01f-a3c31cbf8d10,Evolving Adaptive,1,Counter,keyword_action,oracle_text
be5d6779-ecc9-44b9-8c4d-97a243059d55,Augur of Bolas,1,Reveal,keyword_action,oracle_text
0e8ae1f7-8926-414a-8434-db0b0f877505,Strands of Night,1,Sacrifice,keyword_action,oracle_text
143a269a-b9ee-48ba-bd7b-4aa46eb36778,"Rakdos, Lord of Riots",3,"Flying, Trample, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
6a4068b0-fb4f-429c-a94e-47849f3eb7ef,Flight,2,"Enchant, Flying",keyword_ability,"oracle_text, scryfall_keywords"
7b70696e-b09e-4bc9-8438-d31075d78c0c,Glimpse the Impossible,4,"Create, Sacrifice, Exile, Play",keyword_action,oracle_text
04559759-1afd-4785-badc-c3416041f016,"Hallar, the Firefletcher",3,"Trample, Counter, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
1ab0a315-0d0d-4247-9bb9-107b35b353d6,Scale of Chiss-Goria,3,"Affinity, Flash, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
9b93ff69-f195-4d72-8e1d-574c3e53bca8,Sleep,2,"Untap, Tap",keyword_action,oracle_text
717bbb9d-0a5b-4979-a24b-9d54aac7657a,Shriekmaw,4,"Evoke, Fear, Destroy, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
3c741801-bfa5-4ff6-bf06-8d5edc06388d,Kraul Raider,1,Menace,keyword_ability,scryfall_keywords
32e5339e-9e4f-46f8-b305-f9d6d3ba8bb5,Lotus Petal,1,Sacrifice,keyword_action,oracle_text
317169b8-9014-48e6-862b-ca21b706846e,Hopeful Initiate,3,"Training, Destroy, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
36633b43-855b-4620-8afb-70c39fc07280,Dark Hatchling,2,"Flying, Destroy","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
eb8ff6c1-f9b4-4dae-8f46-0f1ad4c05355,Fog Patch,1,Cast,keyword_action,oracle_text
1e6a24be-8281-41c1-a5ba-b68f0ef1d7b8,Snakeskin Veil,2,"Hexproof, Counter","keyword_ability, keyword_action",oracle_text
1e414a4f-6e76-4cbe-9c69-d52852cd5bc0,Heartfire Immolator,3,"Prowess, Sacrifice, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
ac2dd694-d2f1-4025-8400-12332bdc882a,"Takenuma, Abandoned Mire",4,"Mill, Channel, Discard, Activate","ability_word, keyword_action","oracle_text, scryfall_keywords"
234a734b-ba28-4f1b-9d01-3c3e7d516590,An Offer You Can't Refuse,3,"Treasure, Sacrifice, Counter",keyword_action,"oracle_text, scryfall_keywords"
7fc3798a-3907-4f50-98a1-25b8e1977197,Myrsmith,2,"Create, Cast",keyword_action,oracle_text
72e1a239-11a7-4dbe-b093-65d395e3ccc9,Dance of Many,3,"Create, Sacrifice, Exile",keyword_action,oracle_text
eb2524ae-899a-4f91-9feb-0716cf689db3,Firespout,2,"Flying, Cast","keyword_ability, keyword_action",oracle_text
c6836d78-ca71-4413-aced-d4de19976221,Birthing Boughs,2,"Create, Changeling","keyword_ability, keyword_action",oracle_text
fd44986c-cf37-4f6e-b8d6-1795ec794b5f,Vorapede,4,"Undying, Vigilance, Trample, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
bd0c0e85-ff24-46c9-a547-4f633355c131,Giant Cindermaw,1,Trample,keyword_ability,scryfall_keywords
0ff78353-a26e-4b5a-948d-1c3b41d2dd1f,Oxidize,1,Destroy,keyword_action,oracle_text
00e8b4c9-3a79-4864-a730-c0081d397c5b,Dazzling Sphinx,3,"Flying, Exile, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
5d55c397-3828-4e4b-8a61-8c7272ba4800,Flensing Raptor,3,"Flying, Toxic, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
b2d597f4-162f-4adc-9dc9-6d44815b7a68,Stonecloaker,3,"Flying, Flash, Exile","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
52791629-0f22-4023-bb04-c829d1600568,Lord Jyscal Guado,5,"Flying, Investigate, Create, Sacrifice, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
0cb41c3f-5e6a-4c63-80b5-c9ab84b4e4bf,Order of Sacred Dusk,7,"Flying, Lifelink, Exalted, Haste, Convoke, Tap, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
63b0538e-aa94-4e23-adf1-704cbf5bc3e5,Brass's Bounty,3,"Treasure, Create, Sacrifice",keyword_action,"oracle_text, scryfall_keywords"
3e46381a-7850-4e50-9213-e1a180299977,Booby Trap,1,Sacrifice,keyword_action,oracle_text
d6ee8bd6-0207-46ee-9892-c1d1b23b934e,Blastoderm,4,"Shroud, Fading, Sacrifice, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
41c15160-ee8c-42e3-bc6c-593b8c8ae335,Crash Through,1,Trample,keyword_ability,oracle_text
1b5e6560-ff2e-4475-96cb-63f64c8a86db,Soul-Guide Lantern,2,"Sacrifice, Exile",keyword_action,oracle_text
f2fcef65-4873-4b1f-a257-b8648097c990,Helm of Awakening,1,Cast,keyword_action,oracle_text
045bf1fd-f375-47a0-9983-7e2ebfed7854,Kargan Intimidator,1,Trample,keyword_ability,oracle_text
928d977e-cff0-4e0e-83bb-16d73a754f35,"Gix, Yawgmoth Praetor",4,"Discard, Exile, Play, Cast",keyword_action,oracle_text
01c8a554-45a6-46ca-b40a-af0fd4529e40,Sword of Light and Shadow,2,"Equip, Protection",keyword_ability,"oracle_text, scryfall_keywords"
9625773b-1976-49b3-88d2-93a4befb595c,Shore Keeper,1,Sacrifice,keyword_action,oracle_text
f207ce73-e4cd-4dfc-b3b9-5704f5148959,Zell Dincht,1,Play,keyword_action,oracle_text
4bc34109-2050-4736-8247-ba06f0a9114a,So Shiny,4,"Enchant, Scry, Untap, Tap","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
ba284fe6-bb29-455c-8321-9714a0cdc05e,Mishra's Workshop,1,Cast,keyword_action,oracle_text
9e9d5242-424d-4f61-b625-806295dbb0c7,Standing Troops,1,Vigilance,keyword_ability,scryfall_keywords
f6a07af3-e54b-4dcb-ae2a-3dfdac386bab,Wild-Field Scarecrow,4,"Defender, Reveal, Sacrifice, Shuffle","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
bbfb3e4a-b389-4391-8141-13b68c0ef2e0,Memory Lapse,1,Counter,keyword_action,oracle_text
c3a1bb65-556a-4016-a06a-3894710cb190,Totem-Guide Hartebeest,2,"Reveal, Shuffle",keyword_action,oracle_text
362b7838-3b70-4a00-8c26-1c8b8a3b6acf,Dawn's Reflection,1,Enchant,keyword_ability,scryfall_keywords
3608f1f7-8dc5-4dd1-ae91-c830e1de9529,Icy Manipulator,1,Tap,keyword_action,oracle_text
f3abd4d1-a975-4e85-8684-aa0fce029670,Grave Titan,2,"Deathtouch, Create","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
593caa15-e1d1-477f-bbb4-124d7a7b81f3,Mighty Leap,1,Flying,keyword_ability,oracle_text
e8b1672c-e5b1-41e7-9f34-c822f1587369,Vulshok Gauntlets,3,"Equip, Untap, Attach","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
6ef0dd51-31df-4fd3-8153-49a427a7fdcf,Goblin Chariot,1,Haste,keyword_ability,scryfall_keywords
1baec770-0785-4cbc-be18-83572fd8e9c1,Thalakos Seer,1,Shadow,keyword_ability,scryfall_keywords
39acc3d0-85fc-4814-93f2-e709c3b2c86b,Everything Comes to Dust,4,"Convoke, Tap, Exile, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
60b6e96a-63e6-4520-b2dd-b20b7dfbcd57,Inkfathom Witch,1,Fear,keyword_ability,scryfall_keywords
8b60fcfe-fb90-4a00-a708-25b59bfc9b5a,Will-o'-the-Wisp,4,"Flying, Reach, Tap, Regenerate","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
792e1072-00bf-4f63-b956-5f20cdf09f11,Goblin Recruiter,2,"Reveal, Shuffle",keyword_action,oracle_text
7417bc73-a75a-4c3a-88d2-17b43e225c2c,Celestial Mantle,2,"Enchant, Double","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
b3b00911-ece7-4484-bc36-f211ce72b6cc,Stifle,1,Counter,keyword_action,oracle_text
351c4f85-8792-4710-8cc9-d3e36657f6db,Sealock Monster,1,Monstrosity,keyword_action,scryfall_keywords
1049bc06-83de-4ed6-ae38-f259e5038a95,Captivating Crew,3,"Haste, Untap, Activate","keyword_ability, keyword_action",oracle_text
8eb7c0a5-6190-40de-b473-2d1daa3bbe28,Dualcaster Mage,1,Flash,keyword_ability,scryfall_keywords
d8f5279f-c58e-4560-9c68-77d226a3c86c,Order of Leitbur,2,"Protection, First strike",keyword_ability,"oracle_text, scryfall_keywords"
c823d38c-e73c-4e09-ab20-c5e7de1f1c64,Steadfast Unicorn,3,"Tap, Activate, Vigilance","keyword_ability, keyword_action",oracle_text
7465d02f-3eee-483c-8de3-404381aa21eb,Dancer's Chakrams,5,"Job select, Equip, Create, Attach, Lifelink","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
585f62dc-4461-42f1-a3a4-b19a1e550d2d,Overgrown Battlement,1,Defender,keyword_ability,scryfall_keywords
d4a84e78-d9b9-4c67-8a4b-4329e65f0f15,Hullbreaker Horror,2,"Flash, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
95db05eb-2c25-43f2-8e18-dfc64f490634,Aboshan's Desire,4,"Enchant, Threshold, Flying, Shroud","ability_word, keyword_ability","oracle_text, scryfall_keywords"
1d25b831-c1de-4f79-bbb3-1582eda96452,Elvish Aberration,7,"Landcycling, Forestcycling, Typecycling, Cycling, Discard, Reveal, Shuffle","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
809edfed-89a9-4327-b7db-1bcec63f3e66,Brokers Ascendancy,1,Counter,keyword_action,oracle_text
95f05f77-bdc3-4799-910b-5ca7ffadffe3,Cephalid Shrine,1,Counter,keyword_action,oracle_text
755230c3-0b89-4123-bed4-2f7729daa859,Font of Magic,1,Cast,keyword_action,oracle_text
fe9e9e2e-f304-4da3-a257-6886b0b1896b,Mardu Warshrieker,1,Raid,ability_word,scryfall_keywords
89ca686a-7c72-4d8f-9290-e89635624a83,Cavern of Souls,1,Cast,keyword_action,oracle_text
cf17889e-9201-4af7-bc2a-9539b04fea15,General's Kabuto,3,"Equip, Attach, Shroud","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
b8f566ea-8283-4afa-9ac8-737e26419283,Explore,1,Play,keyword_action,oracle_text
75e7f7c7-fa98-497b-bf5e-8f74571e190c,Forensic Researcher,4,"Collect evidence, Untap, Tap, Exile",keyword_action,"oracle_text, scryfall_keywords"
6be0bf15-fdcb-4425-9bd8-3c39039cab7d,Mordenkainen,3,"Create, Shuffle, Exchange",keyword_action,oracle_text
c0171343-9c0f-4001-8f4e-a5af9256c4d2,Thunderkin Awakener,2,"Haste, Sacrifice","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
66793ddf-aca3-44cb-8742-4eee178f31c6,Sanctuary Lockdown,1,Tap,keyword_action,oracle_text
a1d2944e-6668-4157-aac5-54572759c05c,Neko-Te,3,"Equip, Untap, Tap","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
0f51ab3d-aae9-4d8d-a881-e8835dcd7866,Sunspire Griffin,1,Flying,keyword_ability,scryfall_keywords
22005b01-84b1-4d4b-9193-3c561bd422ce,Captivating Unicorn,2,"Constellation, Tap","ability_word, keyword_action","oracle_text, scryfall_keywords"
18ca77c9-e7d2-4afc-a72b-98772578fad7,Juniper Order Ranger,1,Counter,keyword_action,oracle_text
6f5e6799-cb0f-4403-9c2a-69abeac08b79,Watchful Automaton,1,Scry,keyword_action,scryfall_keywords
5c77bf76-bb0f-4e44-babe-0e7b7b555e1f,Quicksilver Dagger,1,Enchant,keyword_ability,scryfall_keywords
837e3fde-241f-4826-ad04-f146fdcf2278,"Tasigur, the Golden Fang",3,"Delve, Mill, Exile","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
b01d61cc-9844-4191-86a0-f2db6d42d6e5,Damn,3,"Overload, Destroy, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
a60422e8-f2f4-4c37-a0f4-eedad27eb08c,Psychic Venom,1,Enchant,keyword_ability,scryfall_keywords
48e603a2-b965-4fbc-ad57-4388bce5ac8b,Gods Willing,2,"Scry, Protection","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
c844cc98-b8b9-447d-92ee-64f4a4906e7c,Explosive Getaway,1,Exile,keyword_action,oracle_text
8fbdca3a-7aa3-4b5a-98d7-9168856045ac,Selesnya Guildmage,1,Create,keyword_action,oracle_text
2da232d8-580f-4116-b977-2c59cd21b5a4,Hull Breach,1,Destroy,keyword_action,oracle_text
788a4896-3414-40bf-b391-d2efea2fb5f9,Springbloom Druid,2,"Sacrifice, Shuffle",keyword_action,oracle_text
263408e6-b315-4af5-8cb8-3fd1aa88e48c,Archetype of Aggression,1,Trample,keyword_ability,oracle_text
7c98626b-ba97-4d1e-9be7-291480ae8d22,Gas Guzzler,3,"Max speed, Start your engines!, Sacrifice","ability_word, keyword_ability, keyword_action","oracle_text, scryfall_keywords"
81fa8e6a-5fb8-43de-802f-df5b985c6a7d,Spell Swindle,4,"Treasure, Create, Sacrifice, Counter",keyword_action,"oracle_text, scryfall_keywords"
0259f063-3e3f-4e07-9066-f748d4819829,Nature's Rhythm,5,"Harmonize, Tap, Exile, Shuffle, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
dfc1dc36-0cc2-47cc-b0dd-1cc7c31057aa,Savor,3,"Food, Create, Sacrifice",keyword_action,"oracle_text, scryfall_keywords"
f610748a-8b2c-4c7d-b495-b4677ff4c423,Kalastria Nightwatch,1,Flying,keyword_ability,oracle_text
faa01ed1-ccfa-4e58-951f-cd81f9068027,Mortify,1,Destroy,keyword_action,oracle_text
ab7c0256-eea9-4e0d-932d-c25460eed836,Possession Engine,1,Crew,keyword_ability,scryfall_keywords
41eec4e8-92d3-4f98-9346-3a3e3cc602ce,City on Fire,3,"Convoke, Tap, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
33d6a17a-0112-4d4f-a24a-0769360408a8,Last Word,1,Counter,keyword_action,oracle_text
4a83c2fa-f2d2-4b86-8407-4269f127936d,Depopulate,1,Destroy,keyword_action,oracle_text
dc87b0a5-3d9d-44eb-b415-b022acd63cf1,Reflexes,3,"Enchant, First strike, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
a5425d4f-cd6c-4240-89a4-dd13e0e1a95f,Trial of a Time Lord,3,"Sacrifice, Exile, Counter",keyword_action,oracle_text
c0d3dfc0-1ff2-4ac3-98eb-32eaa5b84c05,Evincar's Justice,2,"Buyback, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
8a52f3c0-2552-4425-b2e3-5496eb2232a7,Mystic Remora,3,"Cumulative upkeep, Sacrifice, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
180919a5-67b2-473a-9b90-a828bdc2477c,"Shadowheart, Dark Justiciar",2,"Choose a background, Sacrifice","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
5ac65688-0a74-4dc4-b6cb-12bdf8aed01e,Myojin of Night's Reach,4,"Reach, Counter, Cast, Indestructible","keyword_ability, keyword_action",oracle_text
3f0c9466-5ab9-4205-a84f-b4b27b5a678e,Bloodbraid Elf,4,"Haste, Cascade, Exile, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
c9b82110-7dfd-4617-9399-9510be449043,Dark Depths,5,"Flying, Create, Sacrifice, Counter, Indestructible","keyword_ability, keyword_action",oracle_text
00909d51-3da8-41eb-a535-0c325fedc59f,Summon the School,2,"Create, Tap",keyword_action,oracle_text
8c1ea1a5-5966-4d14-8361-ffc6a8d1bd79,Plaxcaster Frogling,3,"Graft, Shroud, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
26b41c78-c5ee-4c50-93be-e3acc35ab355,The Flame of Keld,3,"Discard, Sacrifice, Counter",keyword_action,oracle_text
5ba73182-30a7-4bad-9cb6-c0feecc2db33,Meekstone,1,Untap,keyword_action,oracle_text
e923d956-b036-4789-9311-4763a71fcbf8,King Darien XLVIII,5,"Create, Sacrifice, Hexproof, Counter, Indestructible","keyword_ability, keyword_action",oracle_text
074e467e-f574-4b44-b5a3-798b592a5a87,Rain of Rust,2,"Entwine, Destroy","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
d6ee8bd6-0207-46ee-9892-c1d1b23b934e,Blastoderm,4,"Shroud, Fading, Sacrifice, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
5b6bdf5a-2742-4851-92cd-a857a3852836,Treasure Cruise,2,"Delve, Exile","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
0715e860-3b3b-4331-9718-207973e94fee,"Tatyova, Benthic Druid",1,Landfall,ability_word,scryfall_keywords
077b5ed2-05c2-4a16-b5eb-794884ee1c21,Demon Wall,3,"Menace, Defender, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
f0c5864f-83c3-4d99-8f97-0ab92608fff3,Sen Triplets,3,"Activate, Play, Cast",keyword_action,oracle_text
8aae6f84-02ac-4f8f-9721-b12138588b6b,Shipwreck Singer,1,Flying,keyword_ability,scryfall_keywords
b9bacb46-fd1d-459b-81c2-d7d08fe73848,Dragon Tempest,2,"Flying, Haste",keyword_ability,oracle_text
ca13dda2-fbb0-4b6b-9126-3c8df04dee2b,Azorius Locket,1,Sacrifice,keyword_action,oracle_text
ec19a9bc-6fc1-4150-976b-37a47b165016,Sandstorm Salvager,3,"Create, Trample, Counter","keyword_ability, keyword_action",oracle_text
4a5d8acd-a460-43b2-816a-70f61d7831af,Scared Stiff,1,Menace,keyword_ability,oracle_text
dc2d67bb-29b3-43d7-8ebf-2100c5287bbf,Moltensteel Dragon,1,Flying,keyword_ability,scryfall_keywords
2dc6637a-0b51-462b-9f18-571146bb4558,Shortcut to Mushrooms,1,Counter,keyword_action,oracle_text
31f54f88-85a6-43f4-a6de-fb6ef5f0c38d,Ambitious Aetherborn,3,"Fabricate, Create, Counter","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
af6cfc23-b64b-4c8a-94b4-69d2b01cb3b9,Octoprophet,1,Scry,keyword_action,scryfall_keywords
d8eb0897-0d2f-4f2d-a09b-87d57d5a0fa9,Siege of Towers,2,"Replicate, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
31da3df3-5b79-42d0-9018-76bc73411954,Everglove Courier,2,"Untap, Trample","keyword_ability, keyword_action",oracle_text
ade898df-14a5-460b-94f6-1f3f74d3ff95,"Odric, Master Tactician",1,First strike,keyword_ability,scryfall_keywords
c26dd36f-a81a-4d97-9be2-d350e93da79e,Village Survivors,2,"Fateful hour, Vigilance","ability_word, keyword_ability",scryfall_keywords
8c64db66-879e-46ad-9d11-8a95b6cf5d19,Anaba Bodyguard,1,First strike,keyword_ability,scryfall_keywords
87f22ec6-6668-4e15-b38c-fa1ac0292c6b,Predatory Impetus,2,"Goad, Enchant","keyword_ability, keyword_action",scryfall_keywords
2bfec482-be0d-4768-84e7-1c2c74ea1373,Journey to Nowhere,1,Exile,keyword_action,oracle_text
abf8264e-d020-4939-8092-83469b1a2244,Devour Intellect,2,"Treasure, Cast",keyword_action,oracle_text
2d513c3e-bd27-479e-af32-7f66d96d0de0,"Yeva, Nature's Herald",2,"Flash, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
cc187110-1148-4090-bbb8-e205694a39f5,Counterspell,1,Counter,keyword_action,oracle_text
55adf2f0-f023-4f41-ae9d-3c002e9e6e8d,Knickknack Ouphe,1,Reveal,keyword_action,oracle_text
419a8ab2-cff6-4811-a559-8791c9bb3d8e,Bloodtithe Harvester,4,"Create, Discard, Sacrifice, Activate",keyword_action,oracle_text
ead4c01a-e2ae-49c9-95d9-651d81005907,Satyr Wayfinder,1,Reveal,keyword_action,oracle_text
7dcbce46-2973-4a9f-93df-95ac41ce668a,Phantasmal Terrain,1,Enchant,keyword_ability,scryfall_keywords
d57a8f0b-7989-4db5-8756-6f2690097252,Damnation,1,Destroy,keyword_action,oracle_text
48838239-bec4-4a57-9858-425f0a937dc9,Nahiri's Warcrafting,2,"Exile, Play",keyword_action,oracle_text
56f1a16a-9f41-41fb-b580-c200bca27cd6,Fortified Village,1,Reveal,keyword_action,oracle_text
0d49187a-1c37-4c3a-afc2-fac2bbc6b29a,Portent of Calamity,3,"Reveal, Exile, Cast",keyword_action,oracle_text
71ecb454-3598-4860-bba1-b3932f906171,Drudge Sentinel,3,"Destroy, Tap, Indestructible","keyword_ability, keyword_action",oracle_text
91ddd2bd-2dec-4670-8edb-e89c009b2187,Pearl of Wisdom,1,Cast,keyword_action,oracle_text
62007675-8a0d-4211-83b2-0daf3641dedc,Enigma Drake,1,Flying,keyword_ability,scryfall_keywords
c8b0436e-16d2-4d48-a894-454d69a3743b,Eternal Scourge,2,"Exile, Cast",keyword_action,oracle_text
69facbc7-3859-4716-b627-5199571fb3cf,Chasm Skulker,3,"Create, Islandwalk, Counter","keyword_ability, keyword_action",oracle_text
1f295f2f-969a-4b82-98d1-7fe307ec83a7,Deepcavern Imp,5,"Echo, Flying, Haste, Discard, Sacrifice","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
ff01b408-6d17-40a3-9efd-a1b341ec1307,Concordant Crossroads,1,Haste,keyword_ability,oracle_text
7e26f0b7-20e6-46d5-8130-d98c14d6aa29,Temple of Mystery,1,Scry,keyword_action,scryfall_keywords
8ee98d6a-6a7e-411d-818c-816d84cfb7cd,Kinscaer Harpoonist,1,Flying,keyword_ability,scryfall_keywords
3c88108e-d983-427a-9b85-b9cdd2d5083b,Somber Hoverguard,3,"Flying, Affinity, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
585a1c82-8a6c-4770-be9c-3a4916b74a9f,Power Taint,3,"Enchant, Cycling, Discard","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
3f244320-3e74-4eff-ba4e-a345700c40c9,Javelin of Lightning,4,"Equip, Flash, Attach, First strike","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
5f4e45c1-2bd2-4741-bb97-b6a324c574ba,Giant Dustwasp,6,"Flying, Suspend, Haste, Exile, Counter, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
cd0c8db0-67ee-483b-8298-455cce35fef7,Iron Apprentice,1,Counter,keyword_action,oracle_text
668fc293-1b8f-4870-9784-4ac660925e30,Precursor Golem,1,Create,keyword_action,oracle_text
ae96fe7e-8d89-4f44-9cc4-3c9b124fdc4b,Dig Up,4,"Cleave, Reveal, Shuffle, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
4c62dce6-dc1f-4d2d-95dd-295810ada6a6,Messenger Drake,1,Flying,keyword_ability,scryfall_keywords
5334dc24-040e-4094-80f4-8d1b9de01230,Devouring Light,4,"Convoke, Tap, Exile, Cast","keyword_ability, keyword_action","oracle_text, scryfall_keywords"
e844ded0-821a-4378-8f58-bf1e1c0269d5,Suppression Bonds,1,Enchant,keyword_ability,scryfall_keywords
